"","location_name","wk_end_date","value"
"80","Arizona",2022-11-19,339
"81","Arizona",2022-11-26,612
"82","Arizona",2022-12-03,821
"83","Arizona",2022-12-10,759
"84","Arizona",2022-12-17,563
"85","Arizona",2022-12-24,604
"86","Arizona",2022-12-31,656
"87","Arizona",2023-01-07,349
"88","Arizona",2023-01-14,139
"89","Arizona",2023-01-21,112
"90","Arizona",2023-01-28,49
"91","Arizona",2023-02-04,71
"92","Arizona",2023-02-11,52
"93","Arizona",2023-02-18,38
"94","Arizona",2023-02-25,53
"95","Arizona",2023-03-04,47
"96","Arizona",2023-03-11,48
"97","Arizona",2023-03-18,54
"98","Arizona",2023-03-25,42
"99","Arizona",2023-04-01,40
"100","Arizona",2023-04-08,68
"101","Arizona",2023-04-15,89
"102","Arizona",2023-04-22,96
"103","Arkansas",2022-09-03,8
"104","Arkansas",2022-09-10,6
"105","Arkansas",2022-09-17,4
"106","Arkansas",2022-09-24,8
"107","Arkansas",2022-10-01,10
"108","Arkansas",2022-10-08,21
"109","Arkansas",2022-10-15,40
"110","Arkansas",2022-10-22,50
"111","Arkansas",2022-10-29,84
"112","Arkansas",2022-11-05,141
"113","Arkansas",2022-11-12,212
"114","Arkansas",2022-11-19,218
"115","Arkansas",2022-11-26,435
"116","Arkansas",2022-12-03,468
"117","Arkansas",2022-12-10,331
"118","Arkansas",2022-12-17,234
"119","Arkansas",2022-12-24,189
"120","Arkansas",2022-12-31,217
"121","Arkansas",2023-01-07,146
"122","Arkansas",2023-01-14,97
"123","Arkansas",2023-01-21,61
"124","Arkansas",2023-01-28,30
"125","Arkansas",2023-02-04,21
"126","Arkansas",2023-02-11,35
"127","Arkansas",2023-02-18,25
"128","Arkansas",2023-02-25,32
"129","Arkansas",2023-03-04,33
"130","Arkansas",2023-03-11,18
"131","Arkansas",2023-03-18,14
"132","Arkansas",2023-03-25,22
"133","Arkansas",2023-04-01,24
"134","Arkansas",2023-04-08,16
"135","Arkansas",2023-04-15,16
"136","Arkansas",2023-04-22,10
"137","California",2022-09-03,35
"138","California",2022-09-10,29
"139","California",2022-09-17,24
"140","California",2022-09-24,35
"141","California",2022-10-01,72
"142","California",2022-10-08,93
"143","California",2022-10-15,97
"144","California",2022-10-22,124
"145","California",2022-10-29,211
"146","California",2022-11-05,456
"147","California",2022-11-12,928
"148","California",2022-11-19,1616
"149","California",2022-11-26,2790
"150","California",2022-12-03,3138
"151","California",2022-12-10,2275
"152","California",2022-12-17,1574
"153","California",2022-12-24,1570
"154","California",2022-12-31,1380
"155","California",2023-01-07,849
"156","California",2023-01-14,350
"157","California",2023-01-21,197
"158","California",2023-01-28,110
"159","California",2023-02-04,113
"160","California",2023-02-11,91
"161","California",2023-02-18,73
"162","California",2023-02-25,86
"163","California",2023-03-04,59
"164","California",2023-03-11,51
"165","California",2023-03-18,58
"166","California",2023-03-25,32
"167","California",2023-04-01,34
"168","California",2023-04-08,39
"169","California",2023-04-15,36
"170","California",2023-04-22,34
"171","Colorado",2022-09-03,1
"172","Colorado",2022-09-10,3
"173","Colorado",2022-09-17,3
"174","Colorado",2022-09-24,4
"175","Colorado",2022-10-01,3
"176","Colorado",2022-10-08,1
"177","Colorado",2022-10-15,5
"178","Colorado",2022-10-22,15
"179","Colorado",2022-10-29,32
"180","Colorado",2022-11-05,32
"181","Colorado",2022-11-12,61
"182","Colorado",2022-11-19,114
"183","Colorado",2022-11-26,157
"184","Colorado",2022-12-03,160
"185","Colorado",2022-12-10,243
"186","Colorado",2022-12-17,255
"187","Colorado",2022-12-24,350
"188","Colorado",2022-12-31,311
"189","Colorado",2023-01-07,146
"190","Colorado",2023-01-14,85
"191","Colorado",2023-01-21,33
"192","Colorado",2023-01-28,30
"193","Colorado",2023-02-04,38
"194","Colorado",2023-02-11,24
"195","Colorado",2023-02-18,16
"196","Colorado",2023-02-25,14
"197","Colorado",2023-03-04,17
"198","Colorado",2023-03-11,11
"199","Colorado",2023-03-18,10
"200","Colorado",2023-03-25,11
"201","Colorado",2023-04-01,6
"202","Colorado",2023-04-08,7
"203","Colorado",2023-04-15,19
"204","Colorado",2023-04-22,10
"205","Connecticut",2022-09-03,4
"206","Connecticut",2022-09-10,3
"207","Connecticut",2022-09-17,4
"208","Connecticut",2022-09-24,3
"209","Connecticut",2022-10-01,2
"210","Connecticut",2022-10-08,3
"211","Connecticut",2022-10-15,9
"212","Connecticut",2022-10-22,9
"213","Connecticut",2022-10-29,37
"214","Connecticut",2022-11-05,41
"215","Connecticut",2022-11-12,58
"216","Connecticut",2022-11-19,104
"217","Connecticut",2022-11-26,199
"218","Connecticut",2022-12-03,424
"219","Connecticut",2022-12-10,419
"220","Connecticut",2022-12-17,352
"221","Connecticut",2022-12-24,275
"222","Connecticut",2022-12-31,248
"223","Connecticut",2023-01-07,160
"224","Connecticut",2023-01-14,72
"225","Connecticut",2023-01-21,31
"226","Connecticut",2023-01-28,32
"227","Connecticut",2023-02-04,14
"228","Connecticut",2023-02-11,14
"229","Connecticut",2023-02-18,16
"230","Connecticut",2023-02-25,16
"231","Connecticut",2023-03-04,9
"232","Connecticut",2023-03-11,21
"233","Connecticut",2023-03-18,9
"234","Connecticut",2023-03-25,12
"235","Connecticut",2023-04-01,14
"236","Connecticut",2023-04-08,21
"237","Connecticut",2023-04-15,11
"238","Connecticut",2023-04-22,12
"239","Delaware",2022-09-03,3
"240","Delaware",2022-09-10,0
"241","Delaware",2022-09-17,2
"242","Delaware",2022-09-24,0
"243","Delaware",2022-10-01,0
"244","Delaware",2022-10-08,0
"245","Delaware",2022-10-15,0
"246","Delaware",2022-10-22,1
"247","Delaware",2022-10-29,4
"248","Delaware",2022-11-05,11
"249","Delaware",2022-11-12,15
"250","Delaware",2022-11-19,53
"251","Delaware",2022-11-26,48
"252","Delaware",2022-12-03,79
"253","Delaware",2022-12-10,28
"254","Delaware",2022-12-17,27
"255","Delaware",2022-12-24,29
"256","Delaware",2022-12-31,46
"257","Delaware",2023-01-07,41
"258","Delaware",2023-01-14,11
"259","Delaware",2023-01-21,5
"260","Delaware",2023-01-28,5
"261","Delaware",2023-02-04,15
"262","Delaware",2023-02-11,1
"263","Delaware",2023-02-18,1
"264","Delaware",2023-02-25,0
"265","Delaware",2023-03-04,5
"266","Delaware",2023-03-11,1
"267","Delaware",2023-03-18,0
"268","Delaware",2023-03-25,2
"269","Delaware",2023-04-01,2
"270","Delaware",2023-04-08,0
"271","Delaware",2023-04-15,0
"272","Delaware",2023-04-22,0
"273","District of Columbia",2022-09-03,0
"274","District of Columbia",2022-09-10,0
"275","District of Columbia",2022-09-17,0
"276","District of Columbia",2022-09-24,1
"277","District of Columbia",2022-10-01,0
"278","District of Columbia",2022-10-08,1
"279","District of Columbia",2022-10-15,2
"280","District of Columbia",2022-10-22,8
"281","District of Columbia",2022-10-29,11
"282","District of Columbia",2022-11-05,36
"283","District of Columbia",2022-11-12,44
"284","District of Columbia",2022-11-19,35
"285","District of Columbia",2022-11-26,70
"286","District of Columbia",2022-12-03,56
"287","District of Columbia",2022-12-10,42
"288","District of Columbia",2022-12-17,20
"289","District of Columbia",2022-12-24,26
"290","District of Columbia",2022-12-31,27
"291","District of Columbia",2023-01-07,15
"292","District of Columbia",2023-01-14,5
"293","District of Columbia",2023-01-21,10
"294","District of Columbia",2023-01-28,6
"295","District of Columbia",2023-02-04,8
"296","District of Columbia",2023-02-11,6
"297","District of Columbia",2023-02-18,4
"298","District of Columbia",2023-02-25,4
"299","District of Columbia",2023-03-04,5
"300","District of Columbia",2023-03-11,1
"301","District of Columbia",2023-03-18,3
"302","District of Columbia",2023-03-25,2
"303","District of Columbia",2023-04-01,11
"304","District of Columbia",2023-04-08,3
"305","District of Columbia",2023-04-15,3
"306","District of Columbia",2023-04-22,4
"307","Florida",2022-09-03,70
"308","Florida",2022-09-10,60
"309","Florida",2022-09-17,78
"310","Florida",2022-09-24,81
"311","Florida",2022-10-01,77
"312","Florida",2022-10-08,110
"313","Florida",2022-10-15,105
"314","Florida",2022-10-22,125
"315","Florida",2022-10-29,260
"316","Florida",2022-11-05,304
"317","Florida",2022-11-12,490
"318","Florida",2022-11-19,504
"319","Florida",2022-11-26,803
"320","Florida",2022-12-03,896
"321","Florida",2022-12-10,789
"322","Florida",2022-12-17,890
"323","Florida",2022-12-24,982
"324","Florida",2022-12-31,1297
"325","Florida",2023-01-07,1214
"326","Florida",2023-01-14,714
"327","Florida",2023-01-21,577
"328","Florida",2023-01-28,410
"329","Florida",2023-02-04,342
"330","Florida",2023-02-11,300
"331","Florida",2023-02-18,226
"332","Florida",2023-02-25,201
"333","Florida",2023-03-04,184
"334","Florida",2023-03-11,188
"335","Florida",2023-03-18,201
"336","Florida",2023-03-25,162
"337","Florida",2023-04-01,161
"338","Florida",2023-04-08,180
"339","Florida",2023-04-15,135
"340","Florida",2023-04-22,141
"341","Georgia",2022-09-03,22
"342","Georgia",2022-09-10,38
"343","Georgia",2022-09-17,36
"344","Georgia",2022-09-24,39
"345","Georgia",2022-10-01,54
"346","Georgia",2022-10-08,87
"347","Georgia",2022-10-15,113
"348","Georgia",2022-10-22,119
"349","Georgia",2022-10-29,176
"350","Georgia",2022-11-05,217
"351","Georgia",2022-11-12,250
"352","Georgia",2022-11-19,193
"353","Georgia",2022-11-26,251
"354","Georgia",2022-12-03,252
"355","Georgia",2022-12-10,172
"356","Georgia",2022-12-17,138
"357","Georgia",2022-12-24,139
"358","Georgia",2022-12-31,174
"359","Georgia",2023-01-07,157
"360","Georgia",2023-01-14,107
"361","Georgia",2023-01-21,71
"362","Georgia",2023-01-28,69
"363","Georgia",2023-02-04,88
"364","Georgia",2023-02-11,82
"365","Georgia",2023-02-18,69
"366","Georgia",2023-02-25,70
"367","Georgia",2023-03-04,44
"368","Georgia",2023-03-11,55
"369","Georgia",2023-03-18,51
"370","Georgia",2023-03-25,68
"371","Georgia",2023-04-01,49
"372","Georgia",2023-04-08,48
"373","Georgia",2023-04-15,32
"374","Georgia",2023-04-22,47
"375","Hawaii",2022-09-03,2
"376","Hawaii",2022-09-10,1
"377","Hawaii",2022-09-17,2
"378","Hawaii",2022-09-24,3
"379","Hawaii",2022-10-01,5
"380","Hawaii",2022-10-08,4
"381","Hawaii",2022-10-15,6
"382","Hawaii",2022-10-22,4
"383","Hawaii",2022-10-29,6
"384","Hawaii",2022-11-05,8
"385","Hawaii",2022-11-12,25
"386","Hawaii",2022-11-19,10
"387","Hawaii",2022-11-26,12
"388","Hawaii",2022-12-03,12
"389","Hawaii",2022-12-10,11
"390","Hawaii",2022-12-17,17
"391","Hawaii",2022-12-24,31
"392","Hawaii",2022-12-31,28
"393","Hawaii",2023-01-07,10
"394","Hawaii",2023-01-14,9
"395","Hawaii",2023-01-21,0
"396","Hawaii",2023-01-28,11
"397","Hawaii",2023-02-04,6
"398","Hawaii",2023-02-11,10
"399","Hawaii",2023-02-18,4
"400","Hawaii",2023-02-25,5
"401","Hawaii",2023-03-04,1
"402","Hawaii",2023-03-11,4
"403","Hawaii",2023-03-18,3
"404","Hawaii",2023-03-25,2
"405","Hawaii",2023-04-01,6
"406","Hawaii",2023-04-08,3
"407","Hawaii",2023-04-15,1
"408","Hawaii",2023-04-22,2
"409","Idaho",2022-09-03,3
"410","Idaho",2022-09-10,0
"411","Idaho",2022-09-17,1
"412","Idaho",2022-09-24,3
"413","Idaho",2022-10-01,2
"414","Idaho",2022-10-08,1
"415","Idaho",2022-10-15,1
"416","Idaho",2022-10-22,1
"417","Idaho",2022-10-29,1
"418","Idaho",2022-11-05,20
"419","Idaho",2022-11-12,14
"420","Idaho",2022-11-19,60
"421","Idaho",2022-11-26,155
"422","Idaho",2022-12-03,189
"423","Idaho",2022-12-10,195
"424","Idaho",2022-12-17,285
"425","Idaho",2022-12-24,195
"426","Idaho",2022-12-31,219
"427","Idaho",2023-01-07,101
"428","Idaho",2023-01-14,42
"429","Idaho",2023-01-21,30
"430","Idaho",2023-01-28,17
"431","Idaho",2023-02-04,4
"432","Idaho",2023-02-11,4
"433","Idaho",2023-02-18,8
"434","Idaho",2023-02-25,3
"435","Idaho",2023-03-04,3
"436","Idaho",2023-03-11,4
"437","Idaho",2023-03-18,5
"438","Idaho",2023-03-25,5
"439","Idaho",2023-04-01,2
"440","Idaho",2023-04-08,5
"441","Idaho",2023-04-15,1
"442","Idaho",2023-04-22,5
"443","Illinois",2022-09-03,10
"444","Illinois",2022-09-10,3
"445","Illinois",2022-09-17,5
"446","Illinois",2022-09-24,16
"447","Illinois",2022-10-01,11
"448","Illinois",2022-10-08,11
"449","Illinois",2022-10-15,31
"450","Illinois",2022-10-22,45
"451","Illinois",2022-10-29,104
"452","Illinois",2022-11-05,181
"453","Illinois",2022-11-12,276
"454","Illinois",2022-11-19,447
"455","Illinois",2022-11-26,915
"456","Illinois",2022-12-03,1125
"457","Illinois",2022-12-10,973
"458","Illinois",2022-12-17,748
"459","Illinois",2022-12-24,563
"460","Illinois",2022-12-31,572
"461","Illinois",2023-01-07,393
"462","Illinois",2023-01-14,166
"463","Illinois",2023-01-21,63
"464","Illinois",2023-01-28,64
"465","Illinois",2023-02-04,26
"466","Illinois",2023-02-11,33
"467","Illinois",2023-02-18,25
"468","Illinois",2023-02-25,36
"469","Illinois",2023-03-04,23
"470","Illinois",2023-03-11,14
"471","Illinois",2023-03-18,15
"472","Illinois",2023-03-25,28
"473","Illinois",2023-04-01,30
"474","Illinois",2023-04-08,22
"475","Illinois",2023-04-15,36
"476","Illinois",2023-04-22,32
"477","Indiana",2022-09-03,22
"478","Indiana",2022-09-10,27
"479","Indiana",2022-09-17,26
"480","Indiana",2022-09-24,34
"481","Indiana",2022-10-01,33
"482","Indiana",2022-10-08,51
"483","Indiana",2022-10-15,57
"484","Indiana",2022-10-22,72
"485","Indiana",2022-10-29,102
"486","Indiana",2022-11-05,149
"487","Indiana",2022-11-12,141
"488","Indiana",2022-11-19,264
"489","Indiana",2022-11-26,505
"490","Indiana",2022-12-03,826
"491","Indiana",2022-12-10,851
"492","Indiana",2022-12-17,685
"493","Indiana",2022-12-24,594
"494","Indiana",2022-12-31,570
"495","Indiana",2023-01-07,342
"496","Indiana",2023-01-14,150
"497","Indiana",2023-01-21,96
"498","Indiana",2023-01-28,65
"499","Indiana",2023-02-04,43
"500","Indiana",2023-02-11,37
"501","Indiana",2023-02-18,34
"502","Indiana",2023-02-25,47
"503","Indiana",2023-03-04,43
"504","Indiana",2023-03-11,31
"505","Indiana",2023-03-18,33
"506","Indiana",2023-03-25,22
"507","Indiana",2023-04-01,40
"508","Indiana",2023-04-08,15
"509","Indiana",2023-04-15,19
"510","Indiana",2023-04-22,15
"511","Iowa",2022-09-03,3
"512","Iowa",2022-09-10,0
"513","Iowa",2022-09-17,1
"514","Iowa",2022-09-24,7
"515","Iowa",2022-10-01,5
"516","Iowa",2022-10-08,5
"517","Iowa",2022-10-15,7
"518","Iowa",2022-10-22,10
"519","Iowa",2022-10-29,19
"520","Iowa",2022-11-05,16
"521","Iowa",2022-11-12,23
"522","Iowa",2022-11-19,37
"523","Iowa",2022-11-26,139
"524","Iowa",2022-12-03,201
"525","Iowa",2022-12-10,235
"526","Iowa",2022-12-17,352
"527","Iowa",2022-12-24,335
"528","Iowa",2022-12-31,301
"529","Iowa",2023-01-07,202
"530","Iowa",2023-01-14,87
"531","Iowa",2023-01-21,43
"532","Iowa",2023-01-28,44
"533","Iowa",2023-02-04,11
"534","Iowa",2023-02-11,15
"535","Iowa",2023-02-18,9
"536","Iowa",2023-02-25,9
"537","Iowa",2023-03-04,9
"538","Iowa",2023-03-11,8
"539","Iowa",2023-03-18,7
"540","Iowa",2023-03-25,7
"541","Iowa",2023-04-01,4
"542","Iowa",2023-04-08,2
"543","Iowa",2023-04-15,5
"544","Iowa",2023-04-22,1
"545","Kansas",2022-09-03,3
"546","Kansas",2022-09-10,0
"547","Kansas",2022-09-17,0
"548","Kansas",2022-09-24,1
"549","Kansas",2022-10-01,5
"550","Kansas",2022-10-08,5
"551","Kansas",2022-10-15,7
"552","Kansas",2022-10-22,16
"553","Kansas",2022-10-29,20
"554","Kansas",2022-11-05,37
"555","Kansas",2022-11-12,49
"556","Kansas",2022-11-19,68
"557","Kansas",2022-11-26,187
"558","Kansas",2022-12-03,303
"559","Kansas",2022-12-10,253
"560","Kansas",2022-12-17,220
"561","Kansas",2022-12-24,187
"562","Kansas",2022-12-31,176
"563","Kansas",2023-01-07,116
"564","Kansas",2023-01-14,47
"565","Kansas",2023-01-21,46
"566","Kansas",2023-01-28,18
"567","Kansas",2023-02-04,11
"568","Kansas",2023-02-11,10
"569","Kansas",2023-02-18,5
"570","Kansas",2023-02-25,9
"571","Kansas",2023-03-04,2
"572","Kansas",2023-03-11,6
"573","Kansas",2023-03-18,9
"574","Kansas",2023-03-25,7
"575","Kansas",2023-04-01,8
"576","Kansas",2023-04-08,4
"577","Kansas",2023-04-15,8
"578","Kansas",2023-04-22,3
"579","Kentucky",2022-09-03,6
"580","Kentucky",2022-09-10,19
"581","Kentucky",2022-09-17,3
"582","Kentucky",2022-09-24,11
"583","Kentucky",2022-10-01,3
"584","Kentucky",2022-10-08,10
"585","Kentucky",2022-10-15,23
"586","Kentucky",2022-10-22,15
"587","Kentucky",2022-10-29,66
"588","Kentucky",2022-11-05,139
"589","Kentucky",2022-11-12,227
"590","Kentucky",2022-11-19,313
"591","Kentucky",2022-11-26,603
"592","Kentucky",2022-12-03,807
"593","Kentucky",2022-12-10,691
"594","Kentucky",2022-12-17,420
"595","Kentucky",2022-12-24,268
"596","Kentucky",2022-12-31,231
"597","Kentucky",2023-01-07,123
"598","Kentucky",2023-01-14,62
"599","Kentucky",2023-01-21,30
"600","Kentucky",2023-01-28,29
"601","Kentucky",2023-02-04,15
"602","Kentucky",2023-02-11,33
"603","Kentucky",2023-02-18,18
"604","Kentucky",2023-02-25,13
"605","Kentucky",2023-03-04,10
"606","Kentucky",2023-03-11,17
"607","Kentucky",2023-03-18,27
"608","Kentucky",2023-03-25,15
"609","Kentucky",2023-04-01,15
"610","Kentucky",2023-04-08,19
"611","Kentucky",2023-04-15,12
"612","Kentucky",2023-04-22,12
"613","Louisiana",2022-09-03,6
"614","Louisiana",2022-09-10,19
"615","Louisiana",2022-09-17,18
"616","Louisiana",2022-09-24,23
"617","Louisiana",2022-10-01,38
"618","Louisiana",2022-10-08,43
"619","Louisiana",2022-10-15,82
"620","Louisiana",2022-10-22,97
"621","Louisiana",2022-10-29,188
"622","Louisiana",2022-11-05,170
"623","Louisiana",2022-11-12,167
"624","Louisiana",2022-11-19,177
"625","Louisiana",2022-11-26,240
"626","Louisiana",2022-12-03,294
"627","Louisiana",2022-12-10,253
"628","Louisiana",2022-12-17,146
"629","Louisiana",2022-12-24,141
"630","Louisiana",2022-12-31,189
"631","Louisiana",2023-01-07,147
"632","Louisiana",2023-01-14,89
"633","Louisiana",2023-01-21,70
"634","Louisiana",2023-01-28,42
"635","Louisiana",2023-02-04,34
"636","Louisiana",2023-02-11,55
"637","Louisiana",2023-02-18,28
"638","Louisiana",2023-02-25,23
"639","Louisiana",2023-03-04,26
"640","Louisiana",2023-03-11,18
"641","Louisiana",2023-03-18,26
"642","Louisiana",2023-03-25,21
"643","Louisiana",2023-04-01,25
"644","Louisiana",2023-04-08,21
"645","Louisiana",2023-04-15,11
"646","Louisiana",2023-04-22,26
"647","Maine",2022-09-03,0
"648","Maine",2022-09-10,0
"649","Maine",2022-09-17,0
"650","Maine",2022-09-24,0
"651","Maine",2022-10-01,1
"652","Maine",2022-10-08,0
"653","Maine",2022-10-15,0
"654","Maine",2022-10-22,0
"655","Maine",2022-10-29,3
"656","Maine",2022-11-05,3
"657","Maine",2022-11-12,11
"658","Maine",2022-11-19,14
"659","Maine",2022-11-26,34
"660","Maine",2022-12-03,110
"661","Maine",2022-12-10,120
"662","Maine",2022-12-17,196
"663","Maine",2022-12-24,212
"664","Maine",2022-12-31,186
"665","Maine",2023-01-07,109
"666","Maine",2023-01-14,53
"667","Maine",2023-01-21,31
"668","Maine",2023-01-28,11
"669","Maine",2023-02-04,9
"670","Maine",2023-02-11,7
"671","Maine",2023-02-18,3
"672","Maine",2023-02-25,0
"673","Maine",2023-03-04,4
"674","Maine",2023-03-11,0
"675","Maine",2023-03-18,5
"676","Maine",2023-03-25,1
"677","Maine",2023-04-01,5
"678","Maine",2023-04-08,2
"679","Maine",2023-04-15,1
"680","Maine",2023-04-22,2
"681","Maryland",2022-09-03,1
"682","Maryland",2022-09-10,3
"683","Maryland",2022-09-17,8
"684","Maryland",2022-09-24,3
"685","Maryland",2022-10-01,9
"686","Maryland",2022-10-08,21
"687","Maryland",2022-10-15,25
"688","Maryland",2022-10-22,49
"689","Maryland",2022-10-29,109
"690","Maryland",2022-11-05,165
"691","Maryland",2022-11-12,224
"692","Maryland",2022-11-19,218
"693","Maryland",2022-11-26,332
"694","Maryland",2022-12-03,405
"695","Maryland",2022-12-10,319
"696","Maryland",2022-12-17,278
"697","Maryland",2022-12-24,227
"698","Maryland",2022-12-31,221
"699","Maryland",2023-01-07,161
"700","Maryland",2023-01-14,102
"701","Maryland",2023-01-21,61
"702","Maryland",2023-01-28,37
"703","Maryland",2023-02-04,56
"704","Maryland",2023-02-11,36
"705","Maryland",2023-02-18,25
"706","Maryland",2023-02-25,26
"707","Maryland",2023-03-04,12
"708","Maryland",2023-03-11,16
"709","Maryland",2023-03-18,14
"710","Maryland",2023-03-25,19
"711","Maryland",2023-04-01,9
"712","Maryland",2023-04-08,16
"713","Maryland",2023-04-15,10
"714","Maryland",2023-04-22,8
"715","Massachusetts",2022-09-03,7
"716","Massachusetts",2022-09-10,4
"717","Massachusetts",2022-09-17,2
"718","Massachusetts",2022-09-24,4
"719","Massachusetts",2022-10-01,4
"720","Massachusetts",2022-10-08,8
"721","Massachusetts",2022-10-15,7
"722","Massachusetts",2022-10-22,8
"723","Massachusetts",2022-10-29,14
"724","Massachusetts",2022-11-05,31
"725","Massachusetts",2022-11-12,43
"726","Massachusetts",2022-11-19,79
"727","Massachusetts",2022-11-26,221
"728","Massachusetts",2022-12-03,446
"729","Massachusetts",2022-12-10,578
"730","Massachusetts",2022-12-17,694
"731","Massachusetts",2022-12-24,769
"732","Massachusetts",2022-12-31,733
"733","Massachusetts",2023-01-07,466
"734","Massachusetts",2023-01-14,238
"735","Massachusetts",2023-01-21,122
"736","Massachusetts",2023-01-28,71
"737","Massachusetts",2023-02-04,52
"738","Massachusetts",2023-02-11,63
"739","Massachusetts",2023-02-18,37
"740","Massachusetts",2023-02-25,17
"741","Massachusetts",2023-03-04,15
"742","Massachusetts",2023-03-11,19
"743","Massachusetts",2023-03-18,20
"744","Massachusetts",2023-03-25,19
"745","Massachusetts",2023-04-01,11
"746","Massachusetts",2023-04-08,12
"747","Massachusetts",2023-04-15,10
"748","Massachusetts",2023-04-22,8
"749","Michigan",2022-09-03,1
"750","Michigan",2022-09-10,10
"751","Michigan",2022-09-17,3
"752","Michigan",2022-09-24,5
"753","Michigan",2022-10-01,4
"754","Michigan",2022-10-08,13
"755","Michigan",2022-10-15,14
"756","Michigan",2022-10-22,17
"757","Michigan",2022-10-29,46
"758","Michigan",2022-11-05,59
"759","Michigan",2022-11-12,90
"760","Michigan",2022-11-19,193
"761","Michigan",2022-11-26,313
"762","Michigan",2022-12-03,485
"763","Michigan",2022-12-10,601
"764","Michigan",2022-12-17,1003
"765","Michigan",2022-12-24,1109
"766","Michigan",2022-12-31,1134
"767","Michigan",2023-01-07,642
"768","Michigan",2023-01-14,290
"769","Michigan",2023-01-21,150
"770","Michigan",2023-01-28,86
"771","Michigan",2023-02-04,86
"772","Michigan",2023-02-11,51
"773","Michigan",2023-02-18,59
"774","Michigan",2023-02-25,57
"775","Michigan",2023-03-04,44
"776","Michigan",2023-03-11,41
"777","Michigan",2023-03-18,31
"778","Michigan",2023-03-25,19
"779","Michigan",2023-04-01,17
"780","Michigan",2023-04-08,27
"781","Michigan",2023-04-15,13
"782","Michigan",2023-04-22,8
"783","Minnesota",2022-09-03,1
"784","Minnesota",2022-09-10,1
"785","Minnesota",2022-09-17,0
"786","Minnesota",2022-09-24,3
"787","Minnesota",2022-10-01,2
"788","Minnesota",2022-10-08,11
"789","Minnesota",2022-10-15,7
"790","Minnesota",2022-10-22,11
"791","Minnesota",2022-10-29,43
"792","Minnesota",2022-11-05,85
"793","Minnesota",2022-11-12,182
"794","Minnesota",2022-11-19,268
"795","Minnesota",2022-11-26,382
"796","Minnesota",2022-12-03,447
"797","Minnesota",2022-12-10,325
"798","Minnesota",2022-12-17,236
"799","Minnesota",2022-12-24,162
"800","Minnesota",2022-12-31,164
"801","Minnesota",2023-01-07,75
"802","Minnesota",2023-01-14,48
"803","Minnesota",2023-01-21,25
"804","Minnesota",2023-01-28,15
"805","Minnesota",2023-02-04,16
"806","Minnesota",2023-02-11,9
"807","Minnesota",2023-02-18,8
"808","Minnesota",2023-02-25,8
"809","Minnesota",2023-03-04,7
"810","Minnesota",2023-03-11,4
"811","Minnesota",2023-03-18,6
